"SID"	"count"	"gene"	"n"	"pvalue"	"qvalue"
"16:31491438-31494425"	2988	"SLC5A2"	4	0.365285052541095	1
"16:31519734-31522705"	2972	"C16orf58"	1	0.929559493032565	1
"16:31536202-31539183"	2982	"AHSP"	5	0.255755625582499	1
"16:31721565-31724551"	2987	"ZNF720"	2	0.799574258329963	1
"16:31882078-31885077"	3000	"ZNF267"	7	0.361060786905287	1
"16:32062921-32063309"	389	"AC142381.1"	2	NA	NA
"16:32261649-32264038"	2390	"TP53TG3D"	2	0.782557255660209	1
"16:32688053-32690447"	2395	"TP53TG3"	0	0.98586953217664	1
"16:33202584-33204978"	2395	"TP53TG3C"	0	0.890793267459752	1
"16:33259119-33261513"	2395	"TP53TG3B"	0	0.977850817014128	1
"16:33647696-33647866"	171	"RP11-812E19.9"	2	NA	NA
"16:46651474-46658310"	3643	"SHCBP1"	7	0.164692435917396	1
"16:46723104-46723556"	453	"VPS35"	1	0.104641479685476	1
"16:46915307-46918288"	2982	"GPT2"	5	0.161964674078763	1
"16:47007699-47010624"	2926	"DNAJA2"	13	0.0031166171956245	1
"16:47177908-47180907"	3000	"NETO2"	1	0.909965560906215	1
"16:47495185-47498024"	2840	"ITFG1"	6	0.15267940059819	1
"16:48180681-48183680"	3000	"ABCC12"	5	0.468752021566488	1
"16:48400460-48422228"	3131	"SIAH1"	1	0.916447283569813	1
"16:48644120-48647119"	3000	"N4BP1"	4	0.320012775342843	1
"16:49315742-49318741"	3000	"CBLN1"	2	0.97730830143186	1
"16:49856650-49893277"	404	"ZNF423"	0	0.57458603462984	1
"16:50056188-50058319"	2132	"CNEP1R1"	2	0.672217330015618	1
"16:50096880-50099850"	2971	"HEATR3"	1	0.91511610661402	1
"16:50183828-50187703"	3606	"PAPD5"	2	NA	NA
"16:50297426-50297572"	147	"ADCY7"	1	0.0160344561925372	1
"16:50402719-50405844"	3126	"BRD7"	2	0.776999919375375	1
"16:50579240-50582239"	3000	"NKD1"	5	0.337913887674793	1
"16:50715263-50718263"	3001	"SNX20"	2	0.86556495499336	1
"16:50728049-50731048"	3000	"NOD2"	3	0.715059348221182	1
"16:50772960-50775959"	3000	"CYLD"	3	0.77040494846361	1
"16:51174113-51188277"	4975	"SALL1"	11	0.566937673685277	1
"16:52107814-52112534"	176	"C16orf97"	0	0.278814634531651	1
"16:52580920-52583805"	2886	"TOX3"	1	0.992348725869638	1
"16:53085944-53088943"	3000	"CHD9"	2	0.888390438605689	1
"16:53465350-53468330"	2981	"RBL2"	1	0.916211301594899	1
"16:53537163-53540162"	3000	"AKTIP"	7	0.0377371048782978	1
"16:53737759-53740758"	3000	"RPGRIP1L"	6	0.371245537808852	1
"16:54320675-54323674"	2958	"IRX3"	7	0.0894480599040074	1
"16:54962110-54965109"	3000	"IRX5"	1	0.990155470627163	1
"16:55355470-55357670"	2201	"IRX6"	2	0.83670421251344	1
"16:55687555-55689514"	1960	"SLC6A2"	0	0.939223956220638	1
"16:55867070-55870248"	3125	"CES1"	6	0.554489442938372	1
"16:55989943-55992942"	3000	"CES5A"	3	0.741482048104111	1
"16:56222301-56225300"	3000	"GNAO1"	2	0.823542063749325	1
"16:56459450-56462443"	2994	"AMFR"	0	0.980905100150314	1
"16:56485287-56485400"	114	"OGFOD1"	0	0.128434298002098	1
"16:56554195-56557007"	2813	"BBS2"	2	0.53168076223929	1
"16:56595960-56598959"	3000	"MT4"	3	0.524468690884507	1
"16:56620266-56623278"	3012	"MT3"	3	0.303067361977958	1
"16:56639477-56642109"	2633	"MT2A"	0	0.915048103732478	1
"16:56656584-56659385"	2802	"MT1E"	2	0.48084643254234	1
"16:56663533-56666143"	2611	"MT1M"	3	0.435089391450605	1
"16:56669577-56672576"	3000	"MT1A"	5	0.144668591897187	1
"16:56682810-56685809"	3000	"MT1B"	6	0.0596533274929367	1
"16:56688854-56691604"	2751	"MT1F"	2	0.468887426158546	1
"16:56701946-56704945"	2856	"MT1G"	3	0.276193905955117	1
"16:56713381-56716334"	2954	"MT1X"	1	0.764767635605601	1
"16:56761016-56764015"	3000	"NUP93"	0	0.94296051706784	1
"16:56896118-56899117"	3000	"SLC12A3"	1	0.764225010274537	1
"16:56962959-56965938"	2980	"HERPUD1"	0	0.937733594732718	1
"16:56992834-56996017"	3183	"CETP"	4	0.151515575743873	1
"16:57125472-57125886"	415	"CPNE2"	0	0.312267766396992	1
"16:57219944-57222943"	3000	"FAM192A"	5	0.277025005362094	1
"16:57276037-57279008"	2972	"ARL2BP"	3	0.27873000801216	1
"16:57318584-57321583"	3000	"PLLP"	5	0.133428121057445	1
"16:57389694-57392682"	2989	"CCL22"	4	0.140555489493742	1
"16:57403413-57406387"	2975	"CX3CL1"	6	0.0198034625551358	1
"16:57435678-57438677"	3000	"CCL17"	0	0.938416686597266	1
"16:57478405-57481388"	2984	"COQ9"	0	0.938673768101879	1
"16:57520407-57523384"	2978	"DOK4"	3	0.287230666705591	1
"16:57572022-57573110"	295	"CCDC102A"	0	0.238046718727182	1
"16:57573600-57576331"	2732	"GPR114"	6	NA	NA
"16:57650909-57653908"	3000	"GPR56"	5	NA	NA
"16:57699156-57702097"	2942	"GPR97"	1	NA	NA
"16:57725712-57728710"	2999	"CCDC135"	7	NA	NA
"16:57766659-57769640"	2982	"KATNB1"	6	0.01941440559642	1
"16:57818758-57819004"	247	"KIFC3"	0	0.204248198424177	1
"16:58005016-58008015"	3000	"CNGB1"	3	0.273639405946391	1
"16:58008016-58010337"	2322	"TEPP"	2	0.353735592218769	1
"16:58032308-58035307"	3000	"USB1"	2	0.51376433992715	1
"16:58057538-58059468"	1931	"MMP15"	2	0.257730962227346	1
"16:58147872-58166295"	3854	"C16orf80"	3	NA	NA
"16:58231824-58234781"	2958	"CSNK2A2"	1	0.810047138703334	1
"16:58280839-58283838"	3000	"CCDC113"	2	0.620464538918255	1
"16:58328951-58331950"	3000	"PRSS54"	3	0.44404701008972	1
"16:58423297-58426296"	3000	"GINS3"	1	0.884600772599291	1
"16:58494568-58531191"	3182	"NDRG4"	2	0.612465544459292	1
"16:58548545-58549381"	837	"SETD6"	1	0.248407752770967	1
"16:58663790-58666749"	2960	"CNOT1"	3	0.351586634957218	1
"16:58718611-58721673"	3063	"SLC38A7"	2	0.582116696020889	1
"16:58768261-58771245"	2985	"GOT2"	1	0.795089650543174	1
"16:59788718-59788887"	170	"RP11-105C20.2"	1	0.022880648093063	1
"16:62070739-62073738"	3000	"CDH8"	12	0.054930185474121	1
"16:65156101-65158918"	2818	"CDH11"	3	0.918947425788836	1
"16:66397532-66400531"	3000	"CDH5"	7	0.14349104314717	1
"16:66458199-66503615"	3248	"BEAN1"	4	0.408103245320081	1
"16:66583515-66586514"	2986	"CKLF-CMTM1"	0	0.94365125552656	1
"16:66635227-66638211"	2985	"CMTM3"	4	0.152920164769025	1
"16:66730610-66733609"	3000	"CMTM4"	3	0.302095655708795	1
"16:66761538-66788524"	3287	"DYNC1LI2"	1	0.800179741032888	1
"16:66835514-66838513"	3000	"CCDC79"	0	NA	NA
"16:66864900-66867878"	2979	"NAE1"	2	0.764479585785485	1
"16:66875281-66878280"	3000	"CA7"	2	0.525976300314008	1
"16:66911382-66914262"	2881	"PDP2"	2	0.496377622348103	1
"16:66952820-66955617"	2798	"CDH16"	3	0.257315187580431	1
"16:66959547-66962448"	2902	"RRAD"	3	0.278175051359482	1
"16:66968303-66971302"	3000	"FAM96B"	2	0.523226111064909	1
"16:66992139-67000776"	3446	"CES3"	4	0.388790071753128	1
"16:67019491-67022490"	3000	"CES4A"	1	0.764738794851084	1
"16:67060049-67063146"	3097	"CBFB"	2	0.544063742137235	1
"16:67140914-67143864"	2951	"C16orf70"	7	0.283141014109098	1
"16:67185117-67187901"	2785	"B3GNT9"	1	0.726571394188841	1
"16:67190907-67193906"	3000	"FBXL8"	1	0.767521155618511	1
"16:67224107-67226070"	1964	"EXOC3L1"	3	0.109853619072509	1
"16:67230027-67233012"	2973	"ELMO3"	1	0.763058808242356	1
"16:67258022-67261021"	3000	"TMEM208"	3	0.299618688918084	1
"16:67310049-67311411"	1363	"PLEKHG4"	0	0.707837985700356	1
"16:67360666-67360735"	70	"KCTD19"	1	0.0018924358483856	1
"16:67380083-67381304"	361	"LRRC36"	0	0.282605104546087	1
"16:67427470-67428319"	850	"TPPP3"	1	0.184688665595826	1
"16:67450377-67453338"	2962	"ZDHHC1"	2	0.509668605898029	1
"16:67515020-67518139"	3109	"ATP6V0D1"	1	0.777783779670761	1
"16:67518140-67520715"	2576	"AGRP"	0	0.908764998061087	1
"16:67560539-67562718"	2180	"FAM65A"	1	NA	NA
"16:67593309-67596308"	3000	"CTCF"	5	0.0568212622920166	1
"16:67700667-67703627"	1018	"ENKD1"	0	0.616182780077892	1
"16:67753324-67756272"	2949	"GFOD2"	0	0.935362050868074	1
"16:67840555-67843554"	2815	"RANBP10"	3	0.254353125979558	1
"16:67906470-67906924"	455	"EDC4"	0	0.336765275521513	1
"16:67918406-67919470"	920	"NRN1L"	2	0.0506248388698444	1
"16:67924174-67927173"	3000	"PSKH1"	0	0.93354331166282	1
"16:67970990-67973650"	2661	"PSMB10"	0	0.909679580837814	1
"16:67978034-67978228"	195	"LCAT"	0	0.161346504233168	1
"16:68002597-68005596"	3000	"SLC12A4"	1	0.748847008078624	1
"16:68014732-68017451"	2720	"DPEP3"	2	0.432983864849419	1
"16:68033420-68036363"	2839	"DPEP2"	1	0.718624577213804	1
"16:68054203-68055176"	974	"DUS2"	1	0.211617414164914	1
"16:68116268-68119245"	2978	"NFATC3"	2	0.51136392229761	1
"16:68270487-68273135"	2649	"ESRP2"	2	0.431096293761006	1
"16:68276246-68279205"	2960	"PLA2G15"	4	0.133856562775437	1
"16:68296826-68298431"	1606	"SLC7A6"	1	0.468085142222542	1
"16:68344862-68345035"	174	"PRMT7"	0	0.159509527812929	1
"16:68482591-68485408"	2818	"SMPD3"	5	0.29292522115468	1
"16:68570186-68573114"	2929	"ZFP90"	1	0.841127713581165	1
"16:68675738-68678737"	3000	"CDH3"	4	NA	NA
"16:68768194-68771126"	2860	"CDH1"	1	0.755425536058366	1
"16:68874508-68877495"	2988	"TANGO6"	1	0.761592413093466	1
"16:69136466-69139465"	3000	"HAS3"	3	0.265700555757533	1
"16:69218049-69218542"	494	"SNTB2"	0	0.365355214717389	1
"16:69368774-69371773"	1935	"RP11-343C2.12"	0	NA	NA
"16:69390736-69391546"	504	"RP11-343C2.9"	0	NA	NA
"16:69419891-69422873"	2983	"TERF2"	3	0.293255282185091	1
"16:69455497-69458426"	2930	"CYB5B"	0	0.936872824163883	1
"16:69596868-69600109"	3136	"NFAT5"	2	0.548401257372521	1
"16:69760571-69763532"	2962	"NQO1"	5	0.0531491828809474	1
"16:69788843-69791842"	3000	"NOB1"	11	1.85902813766868e-05	0.264037766393082
"16:69793273-69796207"	2935	"WWP2"	3	0.2850908703028	1
"16:69981809-69984808"	3000	"CLEC18A"	2	0.528529974221987	1
"16:70144528-70147527"	3000	"PDPR"	1	0.725975336353502	1
"16:70255260-70256410"	275	"FKSG63"	0	0.224089896350783	1
"16:70285837-70286195"	359	"EXOSC6"	0	0.283554922274046	1
"16:70286636-70326411"	5854	"AARS"	6	0.303609456788991	1
"16:70330071-70332954"	2884	"DDX19B"	3	0.286003538709106	1
"16:70473140-70475990"	2851	"ST3GAL2"	3	0.268138783389794	1
"16:70485497-70488496"	3000	"FUK"	2	0.522239173560945	1
"16:70557468-70557689"	222	"SF3B3"	6	2.23083956122481e-09	3.18073104639433e-05
"16:70611820-70613796"	1977	"IL34"	4	0.0376048810818544	1
"16:70835064-70838060"	2997	"VAC14"	5	0.0605249693275317	1
"16:71264592-71264718"	127	"HYDIN"	0	0.176630043097922	1
"16:71323512-71326314"	2803	"CMTR2"	2	0.867950938151912	1
"16:71389615-71392617"	3002	"CALB2"	1	0.95302714800338	1
"16:71523217-71526240"	3024	"ZNF19"	2	0.928770349201688	1
"16:71557153-71559134"	1982	"CHST4"	4	0.149657345777887	1
"16:71611033-71613997"	2965	"TAT"	4	0.400868878501582	1
"16:71657069-71660088"	3019	"MARVELD3"	1	0.927629793044793	1
"16:71749432-71751703"	2272	"PHLPP2"	1	0.810377317535532	1
"16:71843104-71845975"	2872	"AP1G1"	7	0.0186639371718456	1
"16:71876898-71879892"	2995	"ATXN1L"	5	0.0591552308489609	1
"16:71917444-71921092"	3649	"ZNF821"	3	0.43220738961768	1
"16:72039486-72042485"	2993	"DHODH"	3	0.342616713718698	1
"16:72085507-72088492"	2986	"HP"	4	0.214938840619091	1
"16:72094953-72097121"	2169	"HPR"	3	0.738731357306008	1
"16:72158752-72209063"	3433	"PMFBP1"	6	0.145381556341152	1
"16:73082274-73085273"	3000	"ZFHX3"	2	0.823857517538632	1
"16:74327672-74330671"	3000	"PSMD7"	0	0.980903116502019	1
"16:74408870-74411774"	2905	"NPIPB15"	3	0.354920296627877	1
"16:74455290-74458289"	3000	"CLEC18B"	8	0.00287018254883963	1
"16:74641010-74644011"	2998	"GLG1"	2	0.544516380791534	1
"16:74700779-74703778"	3000	"RFWD3"	0	0.938476168456673	1
"16:74734812-74737788"	2977	"MLKL"	1	0.743123502472641	1
"16:74808723-74811728"	3006	"FA2H"	0	0.942142543598414	1
"16:75019046-75022016"	2971	"WDR59"	6	0.0547252558384661	1
"16:75029927-75032933"	3006	"ZNRF1"	3	0.297641314021541	1
"16:75150669-75153668"	3000	"LDHD"	0	0.937042537637069	1
"16:75179420-75182388"	2969	"ZFP1"	4	0.125641129288685	1
"16:75241083-75244071"	2989	"CTRB2"	5	0.0548165214359283	1
"16:75299905-75302904"	2884	"BCAR1"	3	0.516196221564513	1
"16:75467383-75470382"	3000	"CFDP1"	3	0.299697361879407	1
"16:75498314-75501583"	3270	"TMEM170A"	1	0.81435899913095	1
"16:75529282-75531925"	2644	"CHST6"	2	0.482844235418333	1
"16:75590184-75593169"	2986	"TMEM231"	6	0.0292279556191569	1
"16:75597248-75600247"	3000	"GABARAPL2"	1	0.798332624115958	1
"16:75657198-75660197"	3000	"ADAT1"	2	0.569564150506797	1
"16:75678683-75681682"	3000	"TERF2IP"	1	0.798332624115958	1
"16:76587135-76587312"	178	"RP11-58C22.1"	1	NA	NA
"16:77221835-77225087"	3252	"MON1B"	7	0.573927960661006	1
"16:77469011-77472010"	3000	"ADAMTS18"	13	0.0380238872545939	1
"16:77753410-77756409"	3000	"NUDT7"	10	0.130548671366925	1
"16:77819482-77822425"	2944	"VAT1L"	11	0.0374654227782283	1
"16:78053442-78056410"	2969	"CLEC3A"	7	0.521857760603792	1
"16:78130326-78133308"	2983	"WWOX"	12	0.0356549570297225	1
"16:79634611-79637610"	3000	"MAF"	1	0.995102609936787	1
"16:80571853-80574629"	2777	"DYNLRB2"	4	0.436729902872806	1
"16:80838226-80841174"	2949	"CDYL2"	5	0.239896481514743	1
"16:81040500-81041100"	601	"CMC2"	0	0.515552924371059	1
"16:81066457-81067784"	1328	"ATMIN"	2	0.213033607932299	1
"16:81130008-81132979"	2972	"GCSH"	6	0.0480396706919555	1
"16:81269295-81272051"	2757	"BCMO1"	0	NA	NA
"16:81345570-81348555"	2986	"GAN"	4	0.382046809857107	1
"16:81475774-81478773"	3000	"CMIP"	3	0.393330289569494	1
"16:81809898-81812861"	2964	"PLCG2"	1	0.857204628054613	1
"16:82045093-82048092"	3000	"SDR42E1"	3	0.636826341344938	1
"16:82065857-82068835"	2979	"HSD17B2"	3	0.681163923795337	1
"16:82197612-82206828"	3072	"MPHOSPH6"	2	0.912391996418139	1
"16:82657407-82660568"	3161	"CDH13"	3	0.907986158800157	1
"16:83838592-83841446"	2855	"HSBP1"	4	0.521723699469125	1
"16:83929730-83932729"	3000	"MLYCD"	2	0.814964750470484	1
"16:83982356-83982670"	315	"OSGIN1"	0	0.356325581042774	1
"16:83999937-84002226"	2290	"NECAB2"	1	0.810271972048041	1
"16:84075762-84078761"	3000	"SLC38A8"	3	0.761081259875921	1
"16:84150511-84153510"	3000	"MBTPS1"	3	0.755567145907898	1
"16:84178793-84178920"	128	"HSDL1"	0	0.158376424610398	1
"16:84220645-84221782"	1138	"TAF1C"	1	0.357577051594521	1
"16:84221784-84224783"	3000	"ADAD2"	0	0.964263797410713	1
"16:84273304-84276355"	3052	"KCNG4"	5	0.117591713994827	1
"16:84325400-84328250"	2851	"WFDC1"	2	0.647603043090292	1
"16:84399132-84402131"	3000	"ATP2C2"	0	0.971320493001116	1
"16:84538364-84541287"	2924	"TLDC1"	1	0.804980458829978	1
"16:84651683-84654668"	2986	"COTL1"	2	0.52042744885663	1
"16:84730583-84733582"	3000	"USP10"	4	0.153563522542967	1
"16:84850589-84853588"	3000	"CRISPLD2"	1	0.798363366694574	1
"16:85045141-85048140"	3000	"ZDHHC7"	3	0.329133148905963	1
"16:85058409-85061408"	3000	"KIAA0513"	2	0.556878501690204	1
"16:85202556-85204880"	2069	"CTC-786C10.1"	4	NA	NA
"16:85391025-85391067"	43	"RP11-680G10.1"	0	NA	NA
"16:85643923-85646820"	2898	"GSE1"	4	0.149591105856406	1
"16:85722605-85725587"	2983	"GINS2"	3	0.309081707272399	1
"16:85785569-85785941"	373	"C16orf74"	1	0.0496248473744734	1
"16:85830288-85833287"	2992	"COX4I1"	5	0.0782005289958964	1
"16:85929773-85932407"	2635	"IRF8"	4	0.144022459240175	1
"16:86541132-86544131"	3000	"FOXF1"	5	0.177548121253572	1
"16:86588826-86591840"	3015	"MTHFSD"	3	0.528586003633451	1
"16:86597856-86600855"	3000	"FOXC2"	10	0.023765719736384	1
"16:86609114-86612113"	3000	"FOXL1"	4	0.403164406306223	1
"16:87417379-87420362"	2984	"FBXO31"	4	0.369590999620016	1
"16:87422405-87425404"	2607	"MAP1LC3B"	0	0.93327766678117	1
"16:87525651-87528459"	2756	"ZCCHC14"	2	0.597476257804709	1
"16:87633510-87636509"	3000	"JPH3"	3	0.323971581574204	1
"16:87903094-87906093"	3000	"SLC7A5"	2	0.526960998600628	1
"16:87970122-87973111"	2990	"CA5A"	3	0.292589854847977	1
"16:87982037-87985036"	3000	"BANP"	3	0.290433776506656	1
"16:88490878-88493877"	3000	"ZNF469"	2	NA	NA
"16:88517013-88519723"	2711	"ZFPM1"	0	0.932713870117937	1
"16:88633788-88636787"	3000	"ZC3H18"	3	0.313253228727501	1
"16:88702000-88704999"	3000	"IL17C"	5	0.0614015380634268	1
"16:88717449-88720448"	3000	"CYBA"	2	0.530672526547177	1
"16:88729518-88732494"	2977	"MVD"	4	0.139038264837954	1
"16:88752901-88755881"	2981	"SNAI3"	4	0.137218756751287	1
"16:88772829-88775828"	2897	"RNF166"	5	0.125854991022925	1
"16:88851619-88854371"	2753	"PIEZO1"	1	0.815785350129152	1
"16:88866620-88869619"	2525	"CDT1"	3	0.196758252828177	1
"16:88878352-88880139"	1788	"APRT"	1	0.485126969126141	1
"16:88920542-88921533"	992	"TRAPPC2L"	0	0.609925445055355	1
"16:88923378-88923541"	162	"GALNS"	0	0.141023027034732	1
"16:88933026-88936067"	3042	"PABPN1L"	6	0.317092437924887	1
"16:89043612-89046503"	2892	"CBFA2T3"	4	0.283827898898659	1
"16:89157216-89160304"	3088	"ACSF3"	1	0.802146563071219	1
"16:89235174-89238173"	3000	"CDH15"	5	0.0624810773155738	1
"16:89268096-89269528"	1433	"SLC22A31"	4	0.0451159572467183	1
"16:89281117-89284116"	3000	"ZNF778"	1	0.773752898782333	1
"16:89556969-89559968"	3000	"ANKRD11"	3	0.339483737531815	1
"16:89571810-89574809"	3000	"SPG7"	4	0.150298719519158	1
"16:89624174-89627063"	2890	"RPL13"	4	0.140638232722433	1
"16:89639175-89642197"	3022	"CPNE7"	3	0.322187649442384	1
"16:89724058-89724508"	428	"SPATA33"	1	0.0615166491227034	1
"16:89752977-89755860"	1419	"RP11-368I7.4"	1	0.435279989030285	1
"16:89787394-89787950"	557	"VPS9D1"	0	0.407340615804497	1
"16:89883054-89886053"	3000	"FANCA"	2	0.531944779461041	1
"16:89891915-89894914"	3000	"SPIRE2"	3	0.318846150777747	1
"16:89937727-89940018"	2292	"TCF25"	1	0.645579778034304	1
"16:89981374-89981587"	214	"MC1R"	0	0.186400136333942	1
"16:89985564-89985571"	8	"TUBB3"	0	0.00754798552516574	1
"16:90012138-90014331"	2194	"DEF8"	1	0.600403289216868	1
"16:90038942-90041941"	3000	"CENPBD1"	3	0.519133979346487	1
"16:90086007-90089006"	3000	"GAS8"	1	0.765581712352904	1
"16:90142338-90161479"	3557	"PRDM7"	10	0.108394821648269	1
"17:31427-34419"	2993	"DOC2B"	2	NA	NA
"17:202598-205632"	3035	"RPH3AL"	4	0.676759089864753	1
"17:618096-621095"	3000	"VPS53"	3	0.615244927370371	1
"17:632846-635822"	2977	"FAM57A"	1	0.918931154112907	1
"17:655414-658500"	3087	"GEMIN4"	6	0.132321944494331	1
"17:883010-885997"	2988	"NXN"	2	0.720261524561571	1
"17:897356-900355"	3000	"TIMM22"	4	0.384481707542419	1
"17:1083168-1092551"	3397	"ABR"	1	0.839386810743435	1
"17:1170857-1173823"	2967	"BHLHA9"	2	0.528945857775858	1
"17:1179956-1182955"	3000	"TUSC5"	1	NA	NA
"17:1303429-1306555"	3127	"YWHAE"	1	0.780486408644246	1
"17:1359552-1362551"	3000	"CRK"	1	0.772106531335434	1
"17:1395002-1397862"	2861	"MYO1C"	2	0.499988923316497	1
"17:1420182-1423181"	3000	"INPP5K"	1	0.755490246715786	1
"17:1466110-1469109"	3000	"PITPNA"	0	0.933582084956527	1
"17:1509588-1534149"	3068	"SLC43A2"	9	0.000425013027546716	1
"17:1553371-1553920"	550	"RILP"	0	0.386679360158927	1
"17:1588176-1591175"	3000	"PRPF8"	0	0.930770658477992	1
"17:1613732-1616661"	2930	"TLCD2"	1	0.766066142707	1
"17:1617068-1628252"	791	"WDR81"	0	0.522279644435252	1
"17:1643129-1646128"	3000	"SERPINF2"	0	0.939520296910051	1
"17:1662258-1665251"	2994	"SERPINF1"	0	0.939179388505166	1
"17:1733175-1733276"	102	"SMYD4"	0	0.0877762421503576	1
"17:1928639-1931638"	3000	"RTN4RL1"	1	0.76022550498926	1
"17:1931639-1933402"	1764	"DPH1"	1	0.483632525502808	1
"17:1942326-1945325"	3000	"OVCA2"	1	0.763481445111961	1
"17:1956603-1959602"	3000	"HIC1"	3	0.294631937800041	1
"17:2237915-2240914"	2943	"SGSM2"	2	0.53164111368918	1
"17:2304398-2307257"	2860	"MNT"	3	0.283963948680832	1
"17:2415180-2418184"	3005	"METTL16"	1	0.770576413934633	1
"17:2494039-2497038"	3000	"PAFAH1B1"	2	0.538594301185611	1
"17:2615314-2617926"	2613	"CLUH"	2	0.454958783649963	1
"17:2696731-2699730"	3000	"RAP1GAP2"	4	0.590285351394613	1
"17:2966901-2969900"	3000	"OR1D5"	1	0.902983763469667	1
"17:2996290-2999289"	3000	"OR1D2"	4	0.34555387258107	1
"17:3030875-3033844"	2970	"OR1G1"	4	0.557887026140568	1
"17:3097812-3100811"	3000	"OR1A2"	4	0.362966149287775	1
"17:3115914-3118913"	3000	"OR1A1"	4	0.472349669633518	1
"17:3182268-3185267"	3000	"OR3A2"	5	0.297206732062589	1
"17:3195876-3198875"	3000	"OR3A1"	3	0.665432581040067	1
"17:3301704-3304703"	3000	"OR1E1"	2	0.786359887334066	1
"17:3320861-3323860"	3000	"OR3A3"	5	0.224293869185536	1
"17:3337135-3340134"	3000	"OR1E2"	4	0.386914327170889	1
"17:3376295-3377345"	1051	"ASPA"	2	0.187473119810038	1
"17:3461099-3464288"	3190	"TRPV3"	6	0.244249271333713	1
"17:3495644-3495706"	63	"TRPV1"	0	0.0812586127040826	1
"17:3536772-3539771"	3000	"CTNS"	1	0.868205600593772	1
"17:3599488-3602487"	3000	"P2RX5-TAX1BP3"	3	NA	NA
"17:3602488-3602697"	210	"P2RX5"	0	0.220126942178503	1
"17:3704537-3707536"	3000	"ITGAE"	0	0.943388886525043	1
"17:3749553-3752539"	2987	"C17orf85"	6	NA	NA
"17:3796338-3797036"	699	"CAMKK1"	0	0.48034508830494	1
"17:3819794-3822793"	3000	"P2RX1"	3	0.302173466761348	1
"17:3867709-3870735"	3027	"ATP2A3"	3	0.315255415357907	1
"17:4046314-4046548"	235	"ZZEF1"	0	0.206377940530874	1
"17:4167251-4169551"	2301	"ANKFY1"	2	0.455277459659397	1
"17:4269777-4272922"	3146	"UBE2G1"	1	0.849340200609341	1
"17:4334218-4336981"	2764	"SPNS3"	1	0.742829005842595	1
"17:4399132-4402131"	3000	"SPNS2"	6	0.0242778523260862	1
"17:4464113-4466875"	2763	"GGT6"	2	0.489153916043718	1
"17:4545589-4547970"	2382	"ALOX15"	1	0.716183227831784	1
"17:4607424-4610631"	3208	"PELP1"	1	0.810527441694465	1
"17:4610788-4613782"	2995	"ARRB2"	2	0.755298152842672	1
"17:4631722-4634721"	3000	"MED11"	0	0.935588305305956	1
"17:4643217-4643317"	101	"ZMYND15"	0	0.0880557603994599	1
"17:4672186-4675185"	3000	"TM4SF5"	1	0.756416637726948	1
"17:4689727-4692252"	2526	"GLTPD2"	1	0.66834929661592	1
"17:4696438-4699437"	3000	"PSMB6"	6	0.130379250351306	1
"17:4707395-4710389"	2995	"PLD2"	1	0.755266682327937	1
"17:4733682-4736681"	3000	"MINK1"	2	0.745435842157771	1
"17:4799830-4800699"	739	"C17orf107"	1	NA	NA
"17:4806369-4809368"	3000	"CHRNE"	1	0.742602466050443	1
"17:4832591-4835590"	3000	"GP1BA"	2	0.48904253419852	1
"17:4851413-4854412"	2858	"ENO3"	0	0.920469145004443	1
"17:4870486-4871289"	804	"SPAG7"	0	0.509009531450002	1
"17:4890936-4893678"	2743	"CAMTA2"	0	0.91192625028527	1
"17:4898242-4901241"	3000	"KIF1C"	2	0.50992715510606	1
"17:4978753-4981541"	2789	"ZFP3"	3	0.249425851472144	1
"17:5095178-5098177"	3000	"ZNF594"	1	0.852679732496096	1
"17:5138155-5141082"	2928	"SCIMP"	4	0.239619005071424	1
"17:5182557-5185593"	3036	"RABEP1"	0	0.970189720046934	1
"17:5342098-5345097"	2694	"C1QBP"	1	0.861331954312302	1
"17:5372236-5375235"	3000	"DHX33"	5	0.183193645330441	1
"17:5389537-5389714"	178	"DERL2"	0	0.205760097300429	1
"17:5487277-5490831"	3555	"NLRP1"	6	0.2235399460529	1
"17:5970933-5972424"	1492	"WSCD1"	1	0.711740412232265	1
"17:6338505-6341518"	3014	"AIPL1"	8	0.0114236647568415	1
"17:6344734-6347764"	3030	"FAM64A"	4	NA	NA
"17:6459814-6462813"	3000	"PITPNM3"	1	0.882075805771656	1
"17:6541335-6544334"	3000	"TXNDC17"	2	0.600190163704537	1
"17:6554954-6557953"	3000	"MED31"	0	0.956635260385922	1
